,Predictions,Scores,TER scores,Z_scores
436,"Polizei sagen , der Fahrer dann nicht zu stoppen und fuhr weiter auf Burgess Road , bevor sie in Buschland , so dass die Offiziere zu verlieren , um",-2.9954853,2.090909090909091,-0.9045762090909091
437,"Polizei sagen , der Fahrer dann nicht zu stoppen und weiter auf Burgess Road , bevor sie sich in Buschland , so dass die Offiziere verlieren , um es",-2.9972353,2.090909090909091,-0.906326209090909
438,"Polizei sagen , der Fahrer dann nicht zu stoppen und weiter auf Burgess Road , bevor sie sich in Buschland , wodurch die Offiziere zu verlieren Blick auf sie",-2.9977906,2.2545454545454544,-0.7432451454545457
439,"Polizei sagen , der Fahrer dann nicht zu stoppen und weiter bis Burgess Road , bevor sie sich in Buschland , so dass die Offiziere zu verlieren , es",-2.9978017999999995,2.090909090909091,-0.9068927090909087
440,"Polizei sagen , der Fahrer dann nicht zu stoppen und weiter auf Burgess Road , bevor sie sich in Buschland , wodurch die Offiziere zu verlieren , sie .",-2.9994132999999996,2.1636363636363636,-0.835776936363636
441,"Polizei sagen , der Fahrer dann nicht zu stoppen und weiter auf Burgess Road , bevor sie sich in Buschland , so dass die Offiziere vergessen , es .",-3.0039575000000003,2.0727272727272728,-0.9312302272727275
442,"Polizei sagen , der Fahrer dann nicht zu stoppen und weiter auf Burgess Road , bevor sie sich in Buschland , so dass die Offiziere zu verlieren , sie",-3.0084412,2.090909090909091,-0.9175321090909092
443,"Polizei sagen , der Fahrer dann nicht zu stoppen und weiter auf Burgess Road , bevor sie in Buschland , so dass die Offiziere zu verlieren Blick auf .",-3.0085926,2.109090909090909,-0.8995016909090912
444,"Polizei sagt , der Fahrer dann nicht zu stoppen und weiter auf Burgess Road , bevor sie sich in Buschland , so dass die Offiziere zu verlieren , es",-3.0120628,2.0727272727272728,-0.9393355272727271
445,"Polizei sagen , der Fahrer dann nicht zu stoppen und weiter bis Burgess Road , bevor sie sich in Buschland , so dass die Offiziere zu verlieren , um",-3.01226,2.090909090909091,-0.9213509090909091
446,"Polizei sagen , der Fahrer dann nicht zu stoppen und weiter auf Burgess Road , bevor sie sich in Buschland , wodurch die Offiziere zu verlieren Blick auf .",-3.0189776000000004,2.2363636363636363,-0.782613963636364
447,"Polizei sagen , der Fahrer dann nicht zu stoppen und weiter zu Burgess Road , bevor sie in Buschland , so dass die Offiziere zu verlieren , um es",-3.0193092999999998,2.036363636363636,-0.9829456636363636
448,"Polizei sagen , der Fahrer dann nicht zu stoppen und weiter auf Burgess Road , bevor sie sich in Buschland , wodurch die Offiziere zu verlieren , es zu",-3.0248194,2.1636363636363636,-0.8611830363636366
449,"Polizei sagt , der Fahrer dann nicht zu stoppen und weiter auf Burgess Road , bevor sie sich in Buschland , so dass die Offiziere zu verlieren , um",-3.0295954,2.0727272727272728,-0.9568681272727271
450,"Das Motorrad und eine Person , die der Beschreibung des Fahrers entspricht , wurden dann in einem Haus auf der Walcott Way in Bulgarra entdeckt .",-1.9947225,2.036363636363636,0.0416411363636362
451,"Das Motorrad und eine Person , die der Beschreibung des Fahrers entsprechen , wurden dann in einem Haus auf der Walcott Way in Bulgarra entdeckt .",-2.0401118,2.0545454545454547,0.014433654545454644
452,"Das Motorrad und eine Person , die der Beschreibung des Fahrers entspricht , wurden dann in einem Haus auf dem Walcott Way in Bulgarra entdeckt .",-2.0838234,2.036363636363636,-0.04745976363636384
453,"Das Motorrad und eine Person , die der Beschreibung des Fahrers entsprach , wurden dann in einem Haus auf der Walcott Way in Bulgarra entdeckt .",-2.1001964,2.018181818181818,-0.08201458181818211
454,"Das Motorrad und eine Person , die der Beschreibung des Fahrers entspricht , wurden dann bei einem Haus auf der Walcott Way in Bulgarra entdeckt .",-2.1085486,2.0545454545454547,-0.05400314545454554
455,"Das Motorrad und die Person , die der Beschreibung des Fahrers entsprechen , wurden dann in einem Haus auf der Walcott Way in Bulgarra entdeckt .",-2.1085724999999997,2.036363636363636,-0.07220886363636358
456,"Das Motorrad und eine Person , die der Beschreibung des Fahrers entspricht , wurden dann in einem Haus am Walcott Way in Bulgarra entdeckt .",-2.1144311,1.981818181818182,-0.13261291818181808
457,"Das Motorrad und eine Person , die der Beschreibung des Fahrers entsprechen , wurden dann in einem Haus auf dem Walcott Way in Bulgarra entdeckt .",-2.1291595,2.0545454545454547,-0.07461404545454542
458,"Das Motorrad und eine Person , die der Beschreibung des Fahrers entsprechen , wurden dann bei einem Haus auf der Walcott Way in Bulgarra entdeckt .",-2.1517298,2.0727272727272728,-0.07900252727272727
459,"Das Motorrad und eine Person , die der Beschreibung des Fahrers entsprechen , wurden dann in einem Haus am Walcott Way in Bulgarra entdeckt .",-2.1572862,1.981818181818182,-0.17546801818181823
460,"Das Motorrad und eine Person , die der Beschreibung des Fahrers entspricht , wurde dann in einem Haus auf der Walcott Way in Bulgarra entdeckt .",-2.1673298,2.018181818181818,-0.149147981818182
461,"Das Motorrad und eine Person , die mit der Beschreibung des Fahrers übereinstimmt , wurden dann in einem Haus auf der Walcott Way in Bulgarra entdeckt",-2.1699345,2.109090909090909,-0.060843590909091194
462,"Das Motorrad und eine Person , die der Beschreibung des Fahrers entsprach , wurden dann in einem Haus am Walcott Way in Bulgarra entdeckt .",-2.1704545,1.9454545454545455,-0.2249999545454544
463,"Das Motorrad und eine Person , die der Beschreibung des Fahrers entsprach , wurden dann in einem Haus auf dem Walcott Way in Bulgarra entdeckt .",-2.1806889,2.018181818181818,-0.16250708181818174
464,"Das Motorrad und die Person , die der Beschreibung des Fahrers entspricht , wurden dann in einem Haus auf der Walcott Way in Bulgarra entdeckt .",-2.1813424,2.018181818181818,-0.16316058181818205
465,"Das Motorrad und eine Person , die der Beschreibung des Fahrers entspricht , wurden dann bei einem Haus auf dem Walcott Way in Bulgarra entdeckt .",-2.1932797,2.0545454545454547,-0.1387342454545455
466,"Das Motorrad und eine Person , die der Beschreibung des Fahrers entsprach , wurden dann bei einem Haus auf der Walcott Way in Bulgarra entdeckt .",-2.1954822999999997,2.036363636363636,-0.1591186636363635
467,"Das Motorrad und die Person , die der Beschreibung des Fahrers entsprechen , wurden dann in einem Haus auf dem Walcott Way in Bulgarra entdeckt .",-2.1959195,2.036363636363636,-0.15955586363636387
468,"Das Motorrad und eine Person , die der Beschreibung des Fahrers entspricht , wurden dann in einem Haus auf Walcott Way in Bulgarra entdeckt .",-2.2065763,2.0,-0.20657630000000005
469,"Das Motorrad und die Person , die der Beschreibung des Fahrers entsprechen , wurden dann bei einem Haus auf der Walcott Way in Bulgarra entdeckt .",-2.2171543,2.0545454545454547,-0.16260884545454513
470,"Das Motorrad und die Person , die der Beschreibung des Fahrers entsprechen , wurden dann in einem Haus am Walcott Way in Bulgarra entdeckt .",-2.2207793999999996,1.9636363636363636,-0.257143036363636
471,"Das Motorrad und eine Person , die der Beschreibung des Fahrers entsprach , wurde dann in einem Haus auf der Walcott Way in Bulgarra entdeckt .",-2.2319972999999997,2.0,-0.23199729999999974
472,"Das Motorrad und eine Person , die der Beschreibung des Fahrers entsprechen , wurden dann bei einem Haus auf dem Walcott Way in Bulgarra entdeckt .",-2.2365549,2.0727272727272728,-0.16382762727272704
473,"Das Motorrad und die Person , die der Beschreibung des Fahrers entsprach , wurden dann in einem Haus auf der Walcott Way in Bulgarra entdeckt .",-2.2450069999999998,2.018181818181818,-0.22682518181818168
474,"Das Motorrad und eine Person , die mit der Beschreibung des Fahrers übereinstimmt , wurden dann in einem Haus am Walcott Way in Bulgarra entdeckt .",-2.249441,2.0545454545454547,-0.19489554545454535
475,"Das Motorrad und eine Person , die der Beschreibung des Fahrers entspricht , wurden dann an einem Haus auf der Walcott Way in Bulgarra entdeckt .",-2.2515705,2.0545454545454547,-0.19702504545454547
476,"Das Motorrad und eine Person , die mit der Beschreibung des Fahrers übereinstimmt , wurden dann in einem Haus auf dem Walcott Way in Bulgarra entdeckt",-2.252576,2.109090909090909,-0.143485090909091
477,"Das Motorrad und eine Person , die der Beschreibung des Fahrers entsprechen , wurde dann in einem Haus auf der Walcott Way in Bulgarra entdeckt .",-2.2543695,2.036363636363636,-0.21800586363636398
478,"Das Motorrad und eine Person , die der Beschreibung des Fahrers entsprechen , wurden dann in einem Haus auf Walcott Way in Bulgarra entdeckt .",-2.2549848999999997,2.0,-0.25498489999999974
479,"Das Motorrad und eine Person , die der Beschreibung des Fahrers entspricht , wurde dann in einem Haus auf dem Walcott Way in Bulgarra entdeckt .",-2.259077,2.018181818181818,-0.24089518181818192
480,"Das Motorrad und eine Person , die der Beschreibung des Fahrers entspricht , wurden in einem Haus auf der Walcott Way in Bulgarra entdeckt .",-2.2613332,1.9454545454545455,-0.3158786545454546
481,"Das Motorrad und die Person , die der Beschreibung des Fahrers entspricht , wurden dann in einem Haus auf dem Walcott Way in Bulgarra entdeckt .",-2.2684450000000003,2.018181818181818,-0.2502631818181822
482,"Das Motorrad und eine Person , die der Beschreibung des Fahrers entspricht , wurden dann bei einem Haus am Walcott Way in Bulgarra entdeckt .",-2.271686,2.0,-0.27168599999999987
483,"Das Motorrad und eine Person , die der Beschreibung des Fahrers entsprach , wurden dann bei einem Haus auf dem Walcott Way in Bulgarra entdeckt .",-2.2759202000000003,2.036363636363636,-0.23955656363636413
484,"Das Motorrad und eine Person , die mit der Beschreibung des Fahrers übereinstimmt , wurden dann bei einem Haus auf der Walcott Way in Bulgarra entdeckt",-2.2813854,2.1272727272727274,-0.15411267272727258
485,"Das Motorrad und die Person , die der Beschreibung des Fahrers entsprechen , wurden dann bei einem Haus auf dem Walcott Way in Bulgarra entdeckt .",-2.3004303,2.0545454545454547,-0.24588484545454525
486,"Das Motorrad und die Person , die mit der Beschreibung des Fahrers übereinstimmt , wurden dann in einem Haus auf der Walcott Way in Bulgarra entdeckt",-2.30565,2.090909090909091,-0.21474090909090915
487,"Das Motorrad und eine Person , die die Beschreibung des Fahrers übereinstimmt , wurden dann in einem Haus auf der Walcott Way in Bulgarra entdeckt .",-2.3112692999999997,2.0727272727272728,-0.238542027272727
488,"Das Motorrad und eine Person , die der Beschreibung des Fahrers entsprach , wurde dann in einem Haus auf dem Walcott Way in Bulgarra entdeckt .",-2.3133636,2.0,-0.3133636000000002
489,"Das Motorrad und die Person , die der Beschreibung des Fahrers entsprach , wurden dann in einem Haus auf dem Walcott Way in Bulgarra entdeckt .",-2.3247272999999997,2.018181818181818,-0.30654548181818164
490,"Das Motorrad und eine Person , die der Beschreibung des Fahrers entspricht , wurden dann in einem Haus auf der Walcott Way in Bulgarra gefunden .",-2.3470569,2.0545454545454547,-0.29251144545454544
491,"Das Motorrad und eine Person , die mit der Beschreibung des Fahrers übereinstimmt , wurden dann bei einem Haus auf dem Walcott Way in Bulgarra entdeckt",-2.3599057,2.1272727272727274,-0.23263297272727268
492,"Das Motorrad und eine Person , die mit der Beschreibung des Fahrers übereinstimmt , wurde dann in einem Haus auf der Walcott Way in Bulgarra entdeckt",-2.3601818,2.090909090909091,-0.26927270909090906
493,"Das Motorrad und eine Person , die der Beschreibung des Fahrers entsprechen , wurden dann in einem Haus auf der Walcott Way in Bulgarra gefunden .",-2.3968084,2.0727272727272728,-0.3240811272727271
494,"Am Walcott Way in Bulgarra wurde dann das Motorrad und eine Person entdeckt , die der Beschreibung des Fahrers entsprach .",-2.4634924,1.7272727272727273,-0.7362196727272725
495,"Das Motorrad und eine Person , die der Beschreibung des Fahrers entsprach , wurden dann in einem Haus auf der Walcott Way in Bulgarra gefunden .",-2.4727762,2.036363636363636,-0.43641256363636405
496,"Das Motorrad und eine Person , die der Beschreibung des Fahrers entspricht , wurden dann in einem Haus am Walcott Way in Bulgarra gefunden .",-2.4827527999999996,2.0,-0.48275279999999965
497,"Auf dem Walcott Way in Bulgarra wurde dann das Motorrad und eine Person entdeckt , die der Beschreibung des Fahrers entsprach .",-2.5262298999999997,1.7636363636363637,-0.762593536363636
498,"Auf der Walcott Way in Bulgarra wurde dann das Motorrad und eine Person entdeckt , die der Beschreibung des Fahrers entsprach .",-2.5413435,1.7818181818181817,-0.7595253181818182
499,"Am Walcott Way in Bulgarra wurde dann das Motorrad und eine Person entdeckt , die der Beschreibung des Fahrers entspricht .",-2.5795844,1.7272727272727273,-0.8523116727272726
500,"Karratha Police hat einen 20-jährigen Mann beschuldigt , nicht aufzuhalten und rücksichtslos zu fahren .",-2.4815294999999997,1.4363636363636363,-1.0451658636363634
501,"Karratha Police hat einen 20-jährigen Mann beschuldigt , nicht zu stoppen und rücksichtslos zu fahren .",-2.5203607000000003,1.4545454545454546,-1.0658152454545458
502,"Karratha Police hat einen 20 Jahre alten Mann beschuldigt , nicht aufzuhalten und rücksichtslos zu fahren .",-2.5734744,1.4727272727272727,-1.1007471272727272
503,"Karratha Police hat einem 20-jährigen Mann angeklagt , nicht aufzuhalten und rücksichtslos zu fahren .",-2.5863874,1.4545454545454546,-1.1318419454545454
504,"Karratha Police hat einem 20-jährigen Mann vorgeworfen , nicht aufzuhalten und rücksichtslos zu fahren .",-2.62263,1.4545454545454546,-1.1680845454545454
505,"Karratha Police hat einem 20-jährigen Mann vorgeworfen , dass er nicht gestoppt und rücksichtslos fährt .",-2.6385696,1.4363636363636363,-1.2022059636363636
506,"Karratha Police hat einem 20-jährigen Mann vorgeworfen , dass er nicht aufhört und rücksichtslos fährt .",-2.639577,1.4181818181818182,-1.2213951818181819
507,"Karratha Police hat einen 20 Jahre alten Mann beschuldigt , nicht zu stoppen und rücksichtslos zu fahren .",-2.6426306,1.509090909090909,-1.133539690909091
508,"Karratha Police hat einem 20-jährigen Mann vorgeworfen , er habe nicht gestoppt und fahrlässig gefahren .",-2.7043114,1.4363636363636363,-1.2679477636363636
509,"Karratha Police hat einem 20-jährigen Mann vorgeworfen , er habe nicht gestoppt und rücksichtslos gefahren .",-2.7200363,1.5272727272727273,-1.1927635727272725
510,"Karratha Police hat einem 20 Jahre alten Mann angeklagt , nicht aufzuhalten und rücksichtslos zu fahren .",-2.7309935000000003,1.4545454545454546,-1.2764480454545457
511,"Karratha Police hat einem 20-jährigen Mann vorgeworfen , er habe nicht gestoppt und rücksichtsloses Fahren",-2.7318356,1.4727272727272727,-1.2591083272727275
512,"Karratha Police hat einen 20-jährigen Mann dafür angeklagt , nicht aufzuhalten und rücksichtslos zu fahren .",-2.7543662,1.5272727272727273,-1.2270934727272729
513,"Karratha Police hat einem 20-jährigen Mann den Vorwurf gemacht , dass er nicht gestoppt und rücksichtslos",-2.756753,1.4181818181818182,-1.3385711818181816
514,"Karratha Police hat einem 20-jährigen Mann vorgeworfen , dass er nicht aufgehört und rücksichtslos fährt .",-2.7952304,1.4545454545454546,-1.3406849454545453
515,"Karratha Police hat einem 20-jährigen Mann vorgeworfen , dass er nicht gestoppt und rücksichtsloses Fahren",-2.795664,1.4545454545454546,-1.3411185454545453
516,"Karratha Police hat einem 20-jährigen Mann angeklagt , dass er nicht aufhört und rücksichtslos fährt .",-2.7964017000000005,1.3818181818181818,-1.4145835181818187
517,"Karratha Police hat einen 20 Jahre alten Mann beschuldigt , nicht aufzuhalten und rücksichtsloses Fahren zu",-2.812598,1.4727272727272727,-1.3398707272727273
518,"Karratha Polizei hat einem 20-jährigen Mann vorgeworfen , dass er nicht aufhört und rücksichtslos fährt .",-2.8162722999999996,1.4181818181818182,-1.3980904818181814
519,"Karratha Police hat einem 20-jährigen Mann vorgeworfen , es sei ihm nicht gelungen , aufzuhalten und rücksichtslos",-2.8286675999999997,1.5636363636363637,-1.265031236363636
520,"Karratha Police hat einem 20 Jahre alten Mann vorgeworfen , dass er nicht aufhört und rücksichtslos fährt .",-2.8312720000000002,1.490909090909091,-1.3403629090909093
521,"Karratha Police hat einem 20 Jahre alten Mann vorgeworfen , dass er nicht gestoppt und rücksichtslos fährt",-2.836395,1.4727272727272727,-1.3636677272727273
522,"Karratha Police hat einem 20 Jahre alten Mann vorgeworfen , dass er nicht gestoppt und rücksichtslos gefahren",-2.8413037999999995,1.5272727272727273,-1.3140310727272722
523,"Karratha Police hat einem 20-jährigen Mann vorgeworfen , dass er nicht aufhören und rücksichtslos fahren würde .",-2.8454664000000003,1.5454545454545454,-1.3000118545454549
524,"Karratha Police hat einem 20-jährigen Mann vorgeworfen , es sei ihm nicht gelungen , zu stoppen und rücksichtslos",-2.8544834,1.5818181818181818,-1.272665218181818
525,"Karratha Police hat einem 20-jährigen Mann den Vorwurf gemacht , dass er nicht aufhört und rücksichtslos fährt",-2.8585142999999995,1.509090909090909,-1.3494233909090905
526,"Karratha Police hat einem 20-jährigen Mann vorgeworfen , dass er nicht gestoppt und rücksichtslos gefahren ist",-2.862132,1.5272727272727273,-1.3348592727272726
527,"Karratha Police hat einen 20-jährigen Mann beschuldigt , nicht zu stoppen und rücksichtsloses Fahren .",-2.8662848,1.4181818181818182,-1.4481029818181816
528,"Karratha Police hat einem 20-jährigen Mann angeklagt , dass er nicht gestoppt und rücksichtslos fährt",-2.894921,1.3454545454545455,-1.5494664545454546
529,"Karratha Police hat einen 20 Jahre alten Mann beschuldigt , nicht zu stoppen und rücksichtsloses Fahren zu",-2.9068046,1.4545454545454546,-1.4522591454545455
530,"Karratha Police hat einem 20 Jahre alten Mann vorgeworfen , er habe nicht gestoppt und rücksichtslos gefahren",-2.9089866,1.509090909090909,-1.399895690909091
531,"Karratha Police hat einem 20 Jahre alten Mann vorgeworfen , er habe nicht gestoppt und fahrlässig gefahren .",-2.9092462,1.490909090909091,-1.4183371090909092
532,"Karratha Police hat einen 20-jährigen Mann dafür angeklagt , dass er nicht aufhört und rücksichtslos fährt",-2.9123912,1.4545454545454546,-1.4578457454545455
533,"Karratha Polizei hat einem 20-jährigen Mann vorgeworfen , er habe nicht gestoppt und rücksichtslos gefahren .",-2.9141652999999996,1.509090909090909,-1.4050743909090906
534,"Karratha Police hat einem 20 Jahre alten Mann vorgeworfen , er habe nicht gestoppt und rücksichtsloses Fahr",-2.9227905,1.490909090909091,-1.431881409090909
535,"Karratha Police hat einem 20 Jahre alten Mann vorgeworfen , es sei ihm nicht gelungen , aufzuhalten und rücksichts",-2.9449294,1.5818181818181818,-1.3631112181818181
536,"Karratha Police hat einem 20-jährigen Mann vorgeworfen , dass er nicht gestoppt und rücksichtslos am Steuer",-2.9505847000000003,1.509090909090909,-1.4414937909090912
537,"Karratha Police hat einem 20-jährigen Mann vorgeworfen , es sei ihm nicht gelungen , zu stoppen und fahrlässig zu",-2.9515803,1.6,-1.3515802999999997
538,"Karratha Police hat einen 20 Jahre alten Mann beschuldigt , nicht zu stoppen und rücksichtsloses Fahren .",-2.9570196,1.4363636363636363,-1.520655963636364
539,"Karratha Police hat einem 20 Jahre alten Mann vorgeworfen , dass er nicht gestoppt und rücksichtslos fahren",-2.9772794,1.490909090909091,-1.486370309090909
540,"Karratha Police hat einem 20-jährigen Mann vorgeworfen , dass er nicht gestoppt und rücksichtslos gefahren sei",-2.979202,1.5272727272727273,-1.4519292727272726
541,"Karratha Police hat einem 20 Jahre alten Mann vorgeworfen , dass er nicht gestoppt und rücksichtsloses Fahr",-2.9870172000000004,1.490909090909091,-1.4961081090909094
542,"Karratha Police hat einem 20-jährigen Mann vorgeworfen , dass er nicht gestoppt und rücksichtslos fahrend",-2.992236,1.4545454545454546,-1.5376905454545455
543,"Karratha Police hat einen 20-jährigen Mann beschuldigt , nicht aufzuhalten und rücksichtsloses Fahren zu betreiben",-3.017534,1.6,-1.4175339999999998
544,"Karratha Police hat einem 20-jährigen Mann vorgeworfen , dass er nicht gestoppt und rücksichtslos Fahren",-3.0179255,1.4181818181818182,-1.5997436818181818
545,"Karratha Police hat einem 20-jährigen Mann vorgeworfen , er habe nicht gestoppt und rücksichtslos Fahren",-3.0296185,1.4363636363636363,-1.593254863636364
546,"Karratha Police hat einem 20-jährigen Mann vorgeworfen , dass er nicht gestoppt und rücksichtslos fahre",-3.0327675,1.4,-1.6327675
547,"Karratha Police hat einem 20-jährigen Mann vorgeworfen , er habe nicht gestoppt und rücksichtslos gelenkt",-3.0334472999999997,1.490909090909091,-1.5425382090909088
548,"Karratha Police hat einem 20-jährigen Mann angeklagt , dass er nicht gestoppt und rücksichtslos gefahren",-3.0436609,1.4181818181818182,-1.6254790818181817
549,"Karratha Police hat einem 20 Jahre alten Mann vorgeworfen , dass er nicht gestoppt und rücksichtslos fahr",-3.0472772,1.4545454545454546,-1.5927317454545453
550,Er soll am 23 . September in Karratha Magistrates Court erscheinen .,-1.541627,0.8909090909090909,-0.6507179090909092
551,Er wird am 23 . September in Karratha Magistrates Court erscheinen .,-1.8716879000000002,0.8909090909090909,-0.9807788090909093
552,Er soll in Karratha Magistrates Court am 23 . September erscheinen .,-1.8842740000000002,0.9454545454545454,-0.9388194545454548
553,Er wird in Karratha Magistrates Court am 23 . September erscheinen .,-1.9417194,0.9454545454545454,-0.9962648545454545
554,Er soll am 23 . September in den Karratha Magistrates Court erscheinen .,-2.047564,0.9272727272727272,-1.1202912727272727
555,Am 23 . September soll er in Karratha Magistrates Court erscheinen .,-2.0544348,0.8909090909090909,-1.1635257090909092
556,Er soll am 23 . September in Karratha Magistrate Court erscheinen .,-2.0575669999999997,0.8909090909090909,-1.1666579090909088
557,Er soll am 23 . September vor Gericht in Karratha erscheinen .,-2.1472377999999996,0.8181818181818182,-1.3290559818181813
558,Er soll am 23 . September im Richtershof von Karratha erscheinen .,-2.1507392000000003,0.8909090909090909,-1.2598301090909094
559,Er soll am 23 . September im Richtergericht von Karratha erscheinen .,-2.1560426,0.8909090909090909,-1.2651335090909093
560,Am 23 . September wird er in Karratha Magistrates Court erscheinen .,-2.1588666,0.8363636363636363,-1.3225029636363637
561,Er soll am 23 . September in Karratha Richtershof erscheinen .,-2.1977491000000002,0.9090909090909091,-1.288658190909091
562,Er soll am 23 . September in Karratha Magistrat erscheinen .,-2.1988735,0.8181818181818182,-1.3806916818181816
563,Er soll am 23 . September in Karratha Richtergericht erscheinen .,-2.1995974,0.9454545454545454,-1.2541428545454547
564,Er wird voraussichtlich am 23 . September in Karratha Magistrates Court erscheinen .,-2.2219393,1.1636363636363636,-1.0583029363636363
565,Er soll am 23 . September in den Karratha-Richtern erscheinen .,-2.2237837000000003,0.9090909090909091,-1.314692790909091
566,Er soll am 23 . September im Richtergericht in Karratha erscheinen .,-2.2501361,0.8727272727272727,-1.3774088272727276
567,Er soll am 23 . September in Karratha Magistraten Gericht erscheinen .,-2.2506967,0.9272727272727272,-1.323423972727273
568,Er soll am 23 . September im Richtershof in Karratha erscheinen .,-2.262916,0.8727272727272727,-1.3901887272727276
569,Er soll am 23 . September im Karratha Richtergericht erscheinen .,-2.2645093999999997,0.9636363636363636,-1.300873036363636
570,Er soll am 23 . September in den Richtern von Karratha erscheinen .,-2.2660985,0.8727272727272727,-1.3933712272727274
571,Er soll am 23 . September in Karratha Richter Gericht erscheinen .,-2.2901263,0.8909090909090909,-1.399217209090909
572,Er soll am 23 . September im Karratha-Richtergericht erscheinen .,-2.2960580000000004,0.9636363636363636,-1.3324216363636368
573,Er soll am 23 . September in den Karratha-Magistraten erscheinen .,-2.311345,0.8545454545454545,-1.4567995454545457
574,Er ist in Karratha Magistrates Court am 23 . September erscheinen .,-2.3402703,0.9272727272727272,-1.4129975727272726
575,Er soll am 23 . September vor dem Gericht in Karratha erscheinen .,-2.3472883999999996,0.8727272727272727,-1.474561127272727
576,Er soll am 23 . September in Karratha Magistrates Court auftreten .,-2.3579524,0.8909090909090909,-1.467043309090909
577,Er soll am 23 . September in Karratha Magistrats Court erscheinen .,-2.3679507,0.8727272727272727,-1.4952234272727276
578,Er soll am 23 . September in der Richterkammer von Karratha erscheinen,-2.3727996,0.8727272727272727,-1.5000723272727274
579,Er muss am 23 . September in Karratha Magistrates Court erscheinen .,-2.3763819,0.8909090909090909,-1.4854728090909093
580,Er wird am 23 . September in den Karratha Magistrates Court erscheinen .,-2.3902464,0.9272727272727272,-1.4629736727272729
581,Er soll am 23 . September bei Karratha Magistrates Court erscheinen .,-2.3912424999999997,0.9272727272727272,-1.4639697727272725
582,Er soll am 23 . September im Richtergericht Karratha erscheinen .,-2.393051,0.8727272727272727,-1.5203237272727272
583,Er soll am 23 . September vor dem Gericht von Karratha erscheinen .,-2.3949119999999997,0.9090909090909091,-1.4858210909090905
584,Er wird am 23 . September in Karratha Magistrate Court erscheinen .,-2.3950970000000003,0.8909090909090909,-1.5041879090909094
585,Er soll am 23 . September in den Karratha Magistraten erscheinen .,-2.4014785,0.8545454545454545,-1.5469330454545456
586,Er soll am 23 . September im Karratha Magistrat erscheinen .,-2.4240556,0.8363636363636363,-1.5876919636363636
587,Er soll am 23 . September im Gericht von Karratha erscheinen .,-2.4301044999999997,0.8727272727272727,-1.557377227272727
588,Er soll am 23 . September im Gericht der Karratha erscheinen .,-2.4347844,0.8727272727272727,-1.5620571272727273
589,Er soll am 23 . September in Karratha Magistrate Gericht erscheinen .,-2.4510756000000002,0.9090909090909091,-1.541984690909091
590,Er soll am 23 . September im Karratha-Richtershof erscheinen .,-2.4692674,0.9272727272727272,-1.5419946727272729
591,Er soll am 23 . September im Karratha Richtershof erscheinen .,-2.478175,0.9272727272727272,-1.5509022727272725
592,Er soll am 23 . September vor dem Gericht der Karratha erscheinen .,-2.4867034,0.9090909090909091,-1.577612490909091
593,Er soll am 23 . September in Karratha Amtsgericht erscheinen .,-2.499198,0.9090909090909091,-1.5901070909090906
594,Er soll am 23 . September in Karratha Magistraten Court erscheinen .,-2.503806,0.9636363636363636,-1.5401696363636364
595,Er soll am 23 . September in Karratha Magistrates Court auftauchen .,-2.50575,0.9636363636363636,-1.5421136363636363
596,Er soll am 23 . September in den Karratha Richtern erscheinen .,-2.5699002999999996,0.8181818181818182,-1.7517184818181812
597,Er wird am 23 . September in Karratha Magistrat erscheinen .,-2.605683,0.8,-1.805683
598,Er ist in Karratha Magistrates Court am 23 . September zu erscheinen .,-2.6782565,0.9454545454545454,-1.7328019545454545
599,Er soll am 23 . September in Karratha Magistrates Court erschienen .,-2.7187052000000005,0.8909090909090909,-1.8277961090909096
600,Das Motorrad wurde für drei Monate beschlagnahmt und beschlagnahmt .,-1.4857913,0.9272727272727272,-0.5585185727272728
601,Das Motorrad wurde beschlagnahmt und für drei Monate beschlagnahmt .,-1.8412906999999998,0.9454545454545454,-0.8958361545454544
602,Das Motorrad wurde beschlagnahmt und drei Monate lang beschlagnahmt .,-1.9562379,0.9636363636363636,-0.9926015363636365
603,Das Motorrad wurde für drei Monate beschlagnahmt und eingekerkert .,-2.1158347,0.8727272727272727,-1.2431074272727276
604,Das Motorrad wurde für drei Monate beschlagnahmt und impodiert .,-2.1302950000000003,0.8363636363636363,-1.2939313636363639
605,Das Motorrad war für drei Monate beschlagnahmt und beschlagnahmt .,-2.1387598999999997,0.9272727272727272,-1.2114871727272725
606,Das Motorrad wurde für drei Monate beschlagnahmt .,-2.1398473,0.8181818181818182,-1.3216654818181817
607,Das Motorrad wurde für drei Monate beschlagnahmt und angeklagt .,-2.1484973,0.9090909090909091,-1.2394063909090907
608,Das Motorrad wurde beschlagnahmt und für drei Monate eingekerkert .,-2.1641157000000004,0.9272727272727272,-1.2368429727272732
609,Das Motorrad wurde beschlagnahmt und für drei Monate impodiert .,-2.1777031000000004,0.8545454545454545,-1.323157645454546
610,Das Motorrad ist für drei Monate beschlagnahmt und beschlagnahmt worden .,-2.2170744,0.9636363636363636,-1.2534380363636364
611,Das Motorrad wurde drei Monate lang beschlagnahmt und beschlagnahmt .,-2.2403917,0.9454545454545454,-1.2949371545454547
612,Das Motorrad wurde für 3 Monate beschlagnahmt und beschlagnahmt .,-2.2444227000000003,0.9272727272727272,-1.317149972727273
613,Das Motorrad wurde beschlagnahmt und für drei Monate eingeklagt .,-2.2758362,0.9090909090909091,-1.366745290909091
